,date,ML1,ADMIN0,ADMIN1,ADMIN2
5095,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6828,2014-04-01,99.0,Ethiopia,Addis Ababa,Region 14
4321,2010-07-01,2.0,Ethiopia,SNNPR,Segen
4324,2010-07-01,2.0,Ethiopia,Oromia,Borena
4325,2010-07-01,2.0,Ethiopia,SNNPR,Sidama
4153,2010-07-01,3.0,Ethiopia,SNNPR,Gamo Gofa
4339,2010-07-01,2.0,Ethiopia,SNNPR,Gedeo
4359,2010-07-01,2.0,Ethiopia,SNNPR,South Omo
4507,2010-07-01,1.0,Ethiopia,Oromia,West Arsi
4369,2010-07-01,2.0,Ethiopia,SNNPR,Wolayita
4322,2010-07-01,2.0,Ethiopia,Oromia,Bale
4326,2010-07-01,2.0,Ethiopia,Somali,Afder
4145,2010-07-01,3.0,Ethiopia,SNNPR,Alaba
4328,2010-07-01,2.0,Ethiopia,Oromia,Arsi
4329,2010-07-01,2.0,Ethiopia,SNNPR,Basketo
4486,2010-07-01,1.0,Ethiopia,SNNPR,Bench Maji
4148,2010-07-01,3.0,Ethiopia,Tigray,Central Tigray
4332,2010-07-01,2.0,Ethiopia,SNNPR,Dawro
4488,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
4152,2010-07-01,3.0,Ethiopia,Oromia,East Shewa
4490,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
4493,2010-07-01,1.0,Ethiopia,Oromia,Gujii
4341,2010-07-01,2.0,Ethiopia,SNNPR,Gurage
4496,2010-07-01,1.0,Ethiopia,Oromia,Horo Guduru
4344,2010-07-01,2.0,Ethiopia,Somali,Fafan
4498,2010-07-01,1.0,Ethiopia,Oromia,Jimma
4346,2010-07-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
4499,2010-07-01,1.0,Ethiopia,SNNPR,Keffa
4500,2010-07-01,1.0,Ethiopia,Oromia,Kelem
4349,2010-07-01,2.0,Ethiopia,SNNPR,Konta
4351,2010-07-01,2.0,Ethiopia,Somali,Liben
4165,2010-07-01,3.0,Ethiopia,Amhara,North Shewa
4354,2010-07-01,2.0,Ethiopia,Amhara,North Wollo
4167,2010-07-01,3.0,Ethiopia,Gambela,Nuer
4356,2010-07-01,2.0,Ethiopia,Amhara,Oromia
4357,2010-07-01,2.0,Ethiopia,Somali,Sitti
4504,2010-07-01,1.0,Ethiopia,Amhara,South Gondar
4360,2010-07-01,2.0,Ethiopia,Amhara,South Wollo
4173,2010-07-01,3.0,Ethiopia,Tigray,South Tigray
4362,2010-07-01,2.0,Ethiopia,Amhara,Argoba
4174,2010-07-01,3.0,Ethiopia,Amhara,Wag Himra
4508,2010-07-01,1.0,Ethiopia,Amhara,West Gojam
4176,2010-07-01,3.0,Ethiopia,Oromia,West Hararge
4366,2010-07-01,2.0,Ethiopia,Oromia,West Shewa
4510,2010-07-01,1.0,Ethiopia,Oromia,West Wellega
4511,2010-07-01,1.0,Ethiopia,Tigray,West Tigray
4512,2010-07-01,1.0,Ethiopia,SNNPR,Yem
4371,2010-07-01,2.0,Ethiopia,Afar,Awusi
4372,2010-07-01,2.0,Ethiopia,Afar,Gabi
4374,2010-07-01,2.0,Ethiopia,Afar,Khari
4376,2010-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
4185,2010-07-01,3.0,Ethiopia,Gambela,Itang
4514,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
4187,2010-07-01,3.0,Ethiopia,Gambela,Agniwak
4380,2010-07-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
4190,2010-07-01,3.0,Ethiopia,Tigray,East Tigray
4519,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
4520,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
4522,2010-07-01,1.0,Ethiopia,Oromia,South West Shewa
4523,2010-07-01,1.0,Ethiopia,Amhara,North Gondar
4387,2010-07-01,2.0,Ethiopia,SNNPR,Hadiya
4197,2010-07-01,3.0,Ethiopia,SNNPR,Silltie
4391,2010-07-01,2.0,Ethiopia,Oromia,North Shewa
4333,2010-07-01,2.0,Ethiopia,Somali,Jarar
4497,2010-07-01,1.0,Ethiopia,Oromia,Ilubabor
4350,2010-07-01,2.0,Ethiopia,Somali,Korahe
4375,2010-07-01,2.0,Ethiopia,Somali,Shebelle
4189,2010-07-01,3.0,Ethiopia,Oromia,East Hararge
4388,2010-07-01,2.0,Ethiopia,Somali,Nogob
4390,2010-07-01,2.0,Ethiopia,Somali,Dollo
4181,2010-07-01,3.0,Ethiopia,Afar,Fanti
4193,2010-07-01,3.0,Ethiopia,Afar,Kilbati
6727,2010-07-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
4495,2010-07-01,1.0,Ethiopia,Harari,Harari
4480,2010-07-01,1.0,Ethiopia,SNNPR,Sheka
4484,2010-07-01,1.0,Ethiopia,Amhara,Awi
4502,2010-07-01,1.0,Ethiopia,Gambela,Mezhenger
4515,2010-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6734,2010-07-01,99.0,Ethiopia,Addis Ababa,Region 14
4259,2009-07-01,3.0,Ethiopia,SNNPR,Segen
4261,2009-07-01,3.0,Ethiopia,Oromia,Borena
4262,2009-07-01,3.0,Ethiopia,SNNPR,Sidama
4275,2009-07-01,3.0,Ethiopia,SNNPR,Gamo Gofa
4276,2009-07-01,3.0,Ethiopia,SNNPR,Gedeo
4293,2009-07-01,3.0,Ethiopia,SNNPR,South Omo
4298,2009-07-01,3.0,Ethiopia,Oromia,West Arsi
4302,2009-07-01,3.0,Ethiopia,SNNPR,Wolayita
4260,2009-07-01,3.0,Ethiopia,Oromia,Bale
4709,2009-07-01,4.0,Ethiopia,Somali,Afder
4264,2009-07-01,3.0,Ethiopia,SNNPR,Alaba
4265,2009-07-01,3.0,Ethiopia,Oromia,Arsi
5937,2009-07-01,1.0,Ethiopia,SNNPR,Basketo
5938,2009-07-01,1.0,Ethiopia,SNNPR,Bench Maji
6078,2009-07-01,2.0,Ethiopia,Tigray,Central Tigray
6079,2009-07-01,2.0,Ethiopia,SNNPR,Dawro
5940,2009-07-01,1.0,Ethiopia,Amhara,East Gojam
5941,2009-07-01,1.0,Ethiopia,Oromia,East Shewa
5942,2009-07-01,1.0,Ethiopia,Oromia,East Wellega
4277,2009-07-01,3.0,Ethiopia,Oromia,Gujii
4278,2009-07-01,3.0,Ethiopia,SNNPR,Gurage
5947,2009-07-01,1.0,Ethiopia,Oromia,Horo Guduru
4281,2009-07-01,3.0,Ethiopia,Somali,Fafan
5949,2009-07-01,1.0,Ethiopia,Oromia,Jimma
4283,2009-07-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
5950,2009-07-01,1.0,Ethiopia,SNNPR,Keffa
5951,2009-07-01,1.0,Ethiopia,Oromia,Kelem
5952,2009-07-01,1.0,Ethiopia,SNNPR,Konta
4286,2009-07-01,3.0,Ethiopia,Somali,Liben
6092,2009-07-01,2.0,Ethiopia,Amhara,North Shewa
4288,2009-07-01,3.0,Ethiopia,Amhara,North Wollo
4289,2009-07-01,3.0,Ethiopia,Gambela,Nuer
4290,2009-07-01,3.0,Ethiopia,Amhara,Oromia
4291,2009-07-01,3.0,Ethiopia,Somali,Sitti
5955,2009-07-01,1.0,Ethiopia,Amhara,South Gondar
4294,2009-07-01,3.0,Ethiopia,Amhara,South Wollo
4295,2009-07-01,3.0,Ethiopia,Tigray,South Tigray
4296,2009-07-01,3.0,Ethiopia,Amhara,Argoba
4297,2009-07-01,3.0,Ethiopia,Amhara,Wag Himra
5959,2009-07-01,1.0,Ethiopia,Amhara,West Gojam
4299,2009-07-01,3.0,Ethiopia,Oromia,West Hararge
6103,2009-07-01,2.0,Ethiopia,Oromia,West Shewa
5961,2009-07-01,1.0,Ethiopia,Oromia,West Wellega
5962,2009-07-01,1.0,Ethiopia,Tigray,West Tigray
5963,2009-07-01,1.0,Ethiopia,SNNPR,Yem
4304,2009-07-01,3.0,Ethiopia,Afar,Awusi
6108,2009-07-01,2.0,Ethiopia,Afar,Gabi
4307,2009-07-01,3.0,Ethiopia,Afar,Khari
6110,2009-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
4310,2009-07-01,3.0,Ethiopia,Gambela,Itang
5967,2009-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
4311,2009-07-01,3.0,Ethiopia,Gambela,Agniwak
5970,2009-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
4313,2009-07-01,3.0,Ethiopia,Tigray,East Tigray
5971,2009-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5972,2009-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5974,2009-07-01,1.0,Ethiopia,Oromia,South West Shewa
5975,2009-07-01,1.0,Ethiopia,Amhara,North Gondar
4318,2009-07-01,3.0,Ethiopia,SNNPR,Hadiya
4320,2009-07-01,3.0,Ethiopia,SNNPR,Silltie
5977,2009-07-01,1.0,Ethiopia,Oromia,North Shewa
4710,2009-07-01,4.0,Ethiopia,Somali,Jarar
5948,2009-07-01,1.0,Ethiopia,Oromia,Ilubabor
4712,2009-07-01,4.0,Ethiopia,Somali,Korahe
4716,2009-07-01,4.0,Ethiopia,Somali,Shebelle
4312,2009-07-01,3.0,Ethiopia,Oromia,East Hararge
4719,2009-07-01,4.0,Ethiopia,Somali,Nogob
4720,2009-07-01,4.0,Ethiopia,Somali,Dollo
4306,2009-07-01,3.0,Ethiopia,Afar,Fanti
4316,2009-07-01,3.0,Ethiopia,Afar,Kilbati
6080,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
6086,2009-07-01,2.0,Ethiopia,Harari,Harari
5931,2009-07-01,1.0,Ethiopia,SNNPR,Sheka
5936,2009-07-01,1.0,Ethiopia,Amhara,Awi
5953,2009-07-01,1.0,Ethiopia,Gambela,Mezhenger
5968,2009-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6569,2009-07-01,99.0,Ethiopia,Addis Ababa,Region 14
4580,2011-01-01,2.0,Ethiopia,SNNPR,Segen
4394,2011-01-01,3.0,Ethiopia,Oromia,Borena
4584,2011-01-01,2.0,Ethiopia,SNNPR,Sidama
4595,2011-01-01,2.0,Ethiopia,SNNPR,Gamo Gofa
4596,2011-01-01,2.0,Ethiopia,SNNPR,Gedeo
4414,2011-01-01,3.0,Ethiopia,SNNPR,South Omo
4619,2011-01-01,2.0,Ethiopia,Oromia,West Arsi
4624,2011-01-01,2.0,Ethiopia,SNNPR,Wolayita
4393,2011-01-01,3.0,Ethiopia,Oromia,Bale
4395,2011-01-01,3.0,Ethiopia,Somali,Afder
4585,2011-01-01,2.0,Ethiopia,SNNPR,Alaba
4586,2011-01-01,2.0,Ethiopia,Oromia,Arsi
4587,2011-01-01,2.0,Ethiopia,SNNPR,Basketo
6279,2011-01-01,1.0,Ethiopia,SNNPR,Bench Maji
4589,2011-01-01,2.0,Ethiopia,Tigray,Central Tigray
4590,2011-01-01,2.0,Ethiopia,SNNPR,Dawro
6281,2011-01-01,1.0,Ethiopia,Amhara,East Gojam
6282,2011-01-01,1.0,Ethiopia,Oromia,East Shewa
6283,2011-01-01,1.0,Ethiopia,Oromia,East Wellega
4401,2011-01-01,3.0,Ethiopia,Oromia,Gujii
4598,2011-01-01,2.0,Ethiopia,SNNPR,Gurage
6288,2011-01-01,1.0,Ethiopia,Oromia,Horo Guduru
4602,2011-01-01,2.0,Ethiopia,Somali,Fafan
6290,2011-01-01,1.0,Ethiopia,Oromia,Jimma
4604,2011-01-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
6291,2011-01-01,1.0,Ethiopia,SNNPR,Keffa
6292,2011-01-01,1.0,Ethiopia,Oromia,Kelem
6293,2011-01-01,1.0,Ethiopia,SNNPR,Konta
4407,2011-01-01,3.0,Ethiopia,Somali,Liben
4608,2011-01-01,2.0,Ethiopia,Amhara,North Shewa
4609,2011-01-01,2.0,Ethiopia,Amhara,North Wollo
4410,2011-01-01,3.0,Ethiopia,Gambela,Nuer
4611,2011-01-01,2.0,Ethiopia,Amhara,Oromia
4612,2011-01-01,2.0,Ethiopia,Somali,Sitti
6297,2011-01-01,1.0,Ethiopia,Amhara,South Gondar
4615,2011-01-01,2.0,Ethiopia,Amhara,South Wollo
4616,2011-01-01,2.0,Ethiopia,Tigray,South Tigray
4617,2011-01-01,2.0,Ethiopia,Amhara,Argoba
4618,2011-01-01,2.0,Ethiopia,Amhara,Wag Himra
6301,2011-01-01,1.0,Ethiopia,Amhara,West Gojam
4419,2011-01-01,3.0,Ethiopia,Oromia,West Hararge
6303,2011-01-01,1.0,Ethiopia,Oromia,West Shewa
6304,2011-01-01,1.0,Ethiopia,Oromia,West Wellega
6305,2011-01-01,1.0,Ethiopia,Tigray,West Tigray
6306,2011-01-01,1.0,Ethiopia,SNNPR,Yem
4420,2011-01-01,3.0,Ethiopia,Afar,Awusi
4627,2011-01-01,2.0,Ethiopia,Afar,Gabi
4629,2011-01-01,2.0,Ethiopia,Afar,Khari
4630,2011-01-01,2.0,Ethiopia,Tigray,Northwest Tigray
4631,2011-01-01,2.0,Ethiopia,Gambela,Itang
4632,2011-01-01,2.0,Ethiopia,Benshangul Gumuz,Mao-Komo
4633,2011-01-01,2.0,Ethiopia,Gambela,Agniwak
6312,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
4636,2011-01-01,2.0,Ethiopia,Tigray,East Tigray
6313,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6314,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6316,2011-01-01,1.0,Ethiopia,Oromia,South West Shewa
6317,2011-01-01,1.0,Ethiopia,Amhara,North Gondar
4640,2011-01-01,2.0,Ethiopia,SNNPR,Hadiya
4641,2011-01-01,2.0,Ethiopia,SNNPR,Silltie
4642,2011-01-01,2.0,Ethiopia,Oromia,North Shewa
4398,2011-01-01,3.0,Ethiopia,Somali,Jarar
6289,2011-01-01,1.0,Ethiopia,Oromia,Ilubabor
4406,2011-01-01,3.0,Ethiopia,Somali,Korahe
4423,2011-01-01,3.0,Ethiopia,Somali,Shebelle
4426,2011-01-01,3.0,Ethiopia,Oromia,East Hararge
4428,2011-01-01,3.0,Ethiopia,Somali,Nogob
4429,2011-01-01,3.0,Ethiopia,Somali,Dollo
4628,2011-01-01,2.0,Ethiopia,Afar,Fanti
4427,2011-01-01,3.0,Ethiopia,Afar,Kilbati
4592,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
4599,2011-01-01,2.0,Ethiopia,Harari,Harari
6275,2011-01-01,1.0,Ethiopia,SNNPR,Sheka
6278,2011-01-01,1.0,Ethiopia,Amhara,Awi
4607,2011-01-01,2.0,Ethiopia,Gambela,Mezhenger
6310,2011-01-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6884,2011-01-01,99.0,Ethiopia,Addis Ababa,Region 14
4643,2010-10-01,2.0,Ethiopia,SNNPR,Segen
4645,2010-10-01,2.0,Ethiopia,Oromia,Borena
4646,2010-10-01,2.0,Ethiopia,SNNPR,Sidama
4659,2010-10-01,2.0,Ethiopia,SNNPR,Gamo Gofa
4660,2010-10-01,2.0,Ethiopia,SNNPR,Gedeo
4678,2010-10-01,2.0,Ethiopia,SNNPR,South Omo
6254,2010-10-01,1.0,Ethiopia,Oromia,West Arsi
4687,2010-10-01,2.0,Ethiopia,SNNPR,Wolayita
4644,2010-10-01,2.0,Ethiopia,Oromia,Bale
4647,2010-10-01,2.0,Ethiopia,Somali,Afder
4648,2010-10-01,2.0,Ethiopia,SNNPR,Alaba
6231,2010-10-01,1.0,Ethiopia,Oromia,Arsi
4650,2010-10-01,2.0,Ethiopia,SNNPR,Basketo
6233,2010-10-01,1.0,Ethiopia,SNNPR,Bench Maji
4652,2010-10-01,2.0,Ethiopia,Tigray,Central Tigray
4653,2010-10-01,2.0,Ethiopia,SNNPR,Dawro
6235,2010-10-01,1.0,Ethiopia,Amhara,East Gojam
4657,2010-10-01,2.0,Ethiopia,Oromia,East Shewa
6237,2010-10-01,1.0,Ethiopia,Oromia,East Wellega
4661,2010-10-01,2.0,Ethiopia,Oromia,Gujii
4662,2010-10-01,2.0,Ethiopia,SNNPR,Gurage
6242,2010-10-01,1.0,Ethiopia,Oromia,Horo Guduru
4665,2010-10-01,2.0,Ethiopia,Somali,Fafan
6244,2010-10-01,1.0,Ethiopia,Oromia,Jimma
4667,2010-10-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
6245,2010-10-01,1.0,Ethiopia,SNNPR,Keffa
6246,2010-10-01,1.0,Ethiopia,Oromia,Kelem
6247,2010-10-01,1.0,Ethiopia,SNNPR,Konta
4671,2010-10-01,2.0,Ethiopia,Somali,Liben
4672,2010-10-01,2.0,Ethiopia,Amhara,North Shewa
4762,2010-10-01,3.0,Ethiopia,Amhara,North Wollo
4674,2010-10-01,2.0,Ethiopia,Gambela,Nuer
4675,2010-10-01,2.0,Ethiopia,Amhara,Oromia
4676,2010-10-01,2.0,Ethiopia,Somali,Sitti
6251,2010-10-01,1.0,Ethiopia,Amhara,South Gondar
4679,2010-10-01,2.0,Ethiopia,Amhara,South Wollo
4680,2010-10-01,2.0,Ethiopia,Tigray,South Tigray
4681,2010-10-01,2.0,Ethiopia,Amhara,Argoba
4682,2010-10-01,2.0,Ethiopia,Amhara,Wag Himra
6255,2010-10-01,1.0,Ethiopia,Amhara,West Gojam
4772,2010-10-01,3.0,Ethiopia,Oromia,West Hararge
4685,2010-10-01,2.0,Ethiopia,Oromia,West Shewa
6258,2010-10-01,1.0,Ethiopia,Oromia,West Wellega
6259,2010-10-01,1.0,Ethiopia,Tigray,West Tigray
6260,2010-10-01,1.0,Ethiopia,SNNPR,Yem
4689,2010-10-01,2.0,Ethiopia,Afar,Awusi
4690,2010-10-01,2.0,Ethiopia,Afar,Gabi
4692,2010-10-01,2.0,Ethiopia,Afar,Khari
4694,2010-10-01,2.0,Ethiopia,Tigray,Northwest Tigray
6262,2010-10-01,1.0,Ethiopia,Gambela,Itang
6263,2010-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
6265,2010-10-01,1.0,Ethiopia,Gambela,Agniwak
6266,2010-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
4698,2010-10-01,2.0,Ethiopia,Tigray,East Tigray
6267,2010-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6268,2010-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6270,2010-10-01,1.0,Ethiopia,Oromia,South West Shewa
6271,2010-10-01,1.0,Ethiopia,Amhara,North Gondar
4702,2010-10-01,2.0,Ethiopia,SNNPR,Hadiya
4704,2010-10-01,2.0,Ethiopia,SNNPR,Silltie
4706,2010-10-01,2.0,Ethiopia,Oromia,North Shewa
4654,2010-10-01,2.0,Ethiopia,Somali,Jarar
6243,2010-10-01,1.0,Ethiopia,Oromia,Ilubabor
4759,2010-10-01,3.0,Ethiopia,Somali,Korahe
4777,2010-10-01,3.0,Ethiopia,Somali,Shebelle
4697,2010-10-01,2.0,Ethiopia,Oromia,East Hararge
4780,2010-10-01,3.0,Ethiopia,Somali,Nogob
4781,2010-10-01,3.0,Ethiopia,Somali,Dollo
4691,2010-10-01,2.0,Ethiopia,Afar,Fanti
4700,2010-10-01,2.0,Ethiopia,Afar,Kilbati
4655,2010-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
4663,2010-10-01,2.0,Ethiopia,Harari,Harari
6229,2010-10-01,1.0,Ethiopia,SNNPR,Sheka
6232,2010-10-01,1.0,Ethiopia,Amhara,Awi
6248,2010-10-01,1.0,Ethiopia,Gambela,Mezhenger
6264,2010-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6853,2010-10-01,99.0,Ethiopia,Addis Ababa,Region 14
