date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2009-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,290.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2009-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,289.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,280.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,254.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,250.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,240.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,242.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,260.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,233.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,226.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,200.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,185.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,193.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2010-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,232.5,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,231.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,239.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,300.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,356.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,418.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,426.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,493.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,574.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,603.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,608.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2011-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,450.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,381.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,467.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,470.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,460.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,453.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,490.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,525.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,503.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,510.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,512.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,465.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2012-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,425.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,461.25,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,465.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,465.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,470.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,480.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,527.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,560.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,590.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,653.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,738.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2013-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,437.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,430.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,440.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,493.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,487.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,498.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,520.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,515.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,515.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,460.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,453.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2014-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,380.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2015-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,385.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2015-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,430.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2015-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,393.0,ETB,Ethiopia,Oromia,47678,Ambo,481,67,14,9,1,481_67_14_9,
2005-07-15,Wheat - Wholesale,100 KG,cereals and tubers,175.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2005-08-15,Wheat - Wholesale,100 KG,cereals and tubers,180.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2005-09-15,Wheat - Wholesale,100 KG,cereals and tubers,184.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2005-10-15,Wheat - Wholesale,100 KG,cereals and tubers,198.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2005-11-15,Wheat - Wholesale,100 KG,cereals and tubers,178.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2005-12-15,Wheat - Wholesale,100 KG,cereals and tubers,184.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-01-15,Wheat - Wholesale,100 KG,cereals and tubers,192.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-02-15,Wheat - Wholesale,100 KG,cereals and tubers,190.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-03-15,Wheat - Wholesale,100 KG,cereals and tubers,193.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-04-15,Wheat - Wholesale,100 KG,cereals and tubers,209.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-05-15,Wheat - Wholesale,100 KG,cereals and tubers,223.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-06-15,Wheat - Wholesale,100 KG,cereals and tubers,235.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-07-15,Wheat - Wholesale,100 KG,cereals and tubers,226.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-08-15,Wheat - Wholesale,100 KG,cereals and tubers,241.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-09-15,Wheat - Wholesale,100 KG,cereals and tubers,243.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-10-15,Wheat - Wholesale,100 KG,cereals and tubers,242.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-11-15,Wheat - Wholesale,100 KG,cereals and tubers,250.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2006-12-15,Wheat - Wholesale,100 KG,cereals and tubers,250.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-01-15,Wheat - Wholesale,100 KG,cereals and tubers,248.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-02-15,Wheat - Wholesale,100 KG,cereals and tubers,255.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-03-15,Wheat - Wholesale,100 KG,cereals and tubers,251.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-04-15,Wheat - Wholesale,100 KG,cereals and tubers,240.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-05-15,Wheat - Wholesale,100 KG,cereals and tubers,243.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-06-15,Wheat - Wholesale,100 KG,cereals and tubers,255.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-07-15,Wheat - Wholesale,100 KG,cereals and tubers,267.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-08-15,Wheat - Wholesale,100 KG,cereals and tubers,292.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-09-15,Wheat - Wholesale,100 KG,cereals and tubers,314.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-10-15,Wheat - Wholesale,100 KG,cereals and tubers,346.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-11-15,Wheat - Wholesale,100 KG,cereals and tubers,337.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2007-12-15,Wheat - Wholesale,100 KG,cereals and tubers,300.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-01-15,Wheat - Wholesale,100 KG,cereals and tubers,300.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-02-15,Wheat - Wholesale,100 KG,cereals and tubers,332.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-03-15,Wheat - Wholesale,100 KG,cereals and tubers,378.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-04-15,Wheat - Wholesale,100 KG,cereals and tubers,405.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-05-15,Wheat - Wholesale,100 KG,cereals and tubers,584.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-06-15,Wheat - Wholesale,100 KG,cereals and tubers,572.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-07-15,Wheat - Wholesale,100 KG,cereals and tubers,640.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-08-15,Wheat - Wholesale,100 KG,cereals and tubers,700.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-09-15,Wheat - Wholesale,100 KG,cereals and tubers,661.6667,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-10-15,Wheat - Wholesale,100 KG,cereals and tubers,700.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-11-15,Wheat - Wholesale,100 KG,cereals and tubers,573.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2008-12-15,Wheat - Wholesale,100 KG,cereals and tubers,420.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-01-15,Wheat - Wholesale,100 KG,cereals and tubers,480.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-02-15,Wheat - Wholesale,100 KG,cereals and tubers,480.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-03-15,Wheat - Wholesale,100 KG,cereals and tubers,450.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-04-15,Wheat - Wholesale,100 KG,cereals and tubers,430.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-05-15,Wheat - Wholesale,100 KG,cereals and tubers,435.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-06-15,Wheat - Wholesale,100 KG,cereals and tubers,450.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-07-15,Wheat - Wholesale,100 KG,cereals and tubers,442.5,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-08-15,Wheat - Wholesale,100 KG,cereals and tubers,450.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-09-15,Wheat - Wholesale,100 KG,cereals and tubers,450.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-10-15,Wheat - Wholesale,100 KG,cereals and tubers,460.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-11-15,Wheat - Wholesale,100 KG,cereals and tubers,440.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2009-12-15,Wheat - Wholesale,100 KG,cereals and tubers,423.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-01-15,Wheat - Wholesale,100 KG,cereals and tubers,400.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-02-15,Wheat - Wholesale,100 KG,cereals and tubers,373.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-03-15,Wheat - Wholesale,100 KG,cereals and tubers,368.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-04-15,Wheat - Wholesale,100 KG,cereals and tubers,375.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-05-15,Wheat - Wholesale,100 KG,cereals and tubers,390.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-06-15,Wheat - Wholesale,100 KG,cereals and tubers,430.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-07-15,Wheat - Wholesale,100 KG,cereals and tubers,407.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-08-15,Wheat - Wholesale,100 KG,cereals and tubers,413.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-09-15,Wheat - Wholesale,100 KG,cereals and tubers,400.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-10-15,Wheat - Wholesale,100 KG,cereals and tubers,400.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-11-15,Wheat - Wholesale,100 KG,cereals and tubers,410.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2010-12-15,Wheat - Wholesale,100 KG,cereals and tubers,485.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-01-15,Wheat - Wholesale,100 KG,cereals and tubers,501.6,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-02-15,Wheat - Wholesale,100 KG,cereals and tubers,488.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-03-15,Wheat - Wholesale,100 KG,cereals and tubers,523.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-04-15,Wheat - Wholesale,100 KG,cereals and tubers,578.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-05-15,Wheat - Wholesale,100 KG,cereals and tubers,650.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-06-15,Wheat - Wholesale,100 KG,cereals and tubers,675.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-07-15,Wheat - Wholesale,100 KG,cereals and tubers,700.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2011-09-15,Wheat - Wholesale,100 KG,cereals and tubers,860.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-01-15,Wheat - Wholesale,100 KG,cereals and tubers,633.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-02-15,Wheat - Wholesale,100 KG,cereals and tubers,657.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-03-15,Wheat - Wholesale,100 KG,cereals and tubers,695.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-04-15,Wheat - Wholesale,100 KG,cereals and tubers,720.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-05-15,Wheat - Wholesale,100 KG,cereals and tubers,711.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-06-15,Wheat - Wholesale,100 KG,cereals and tubers,723.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-07-15,Wheat - Wholesale,100 KG,cereals and tubers,700.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-10-15,Wheat - Wholesale,100 KG,cereals and tubers,677.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-11-15,Wheat - Wholesale,100 KG,cereals and tubers,628.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2012-12-15,Wheat - Wholesale,100 KG,cereals and tubers,615.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-01-15,Wheat - Wholesale,100 KG,cereals and tubers,603.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-02-15,Wheat - Wholesale,100 KG,cereals and tubers,628.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-03-15,Wheat - Wholesale,100 KG,cereals and tubers,623.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-04-15,Wheat - Wholesale,100 KG,cereals and tubers,608.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-05-15,Wheat - Wholesale,100 KG,cereals and tubers,620.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-06-15,Wheat - Wholesale,100 KG,cereals and tubers,657.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-07-15,Wheat - Wholesale,100 KG,cereals and tubers,703.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-08-15,Wheat - Wholesale,100 KG,cereals and tubers,730.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-09-15,Wheat - Wholesale,100 KG,cereals and tubers,755.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-10-15,Wheat - Wholesale,100 KG,cereals and tubers,755.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2013-12-15,Wheat - Wholesale,100 KG,cereals and tubers,700.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2014-01-15,Wheat - Wholesale,100 KG,cereals and tubers,683.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2014-03-15,Wheat - Wholesale,100 KG,cereals and tubers,714.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2014-04-15,Wheat - Wholesale,100 KG,cereals and tubers,830.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2014-11-15,Wheat - Wholesale,100 KG,cereals and tubers,833.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2014-12-15,Wheat - Wholesale,100 KG,cereals and tubers,875.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2015-01-15,Wheat - Wholesale,100 KG,cereals and tubers,860.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2015-02-15,Wheat - Wholesale,100 KG,cereals and tubers,885.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2015-05-15,Wheat - Wholesale,100 KG,cereals and tubers,885.0,ETB,Ethiopia,Oromia,47678,Ambo,481,84,14,9,1,481_84_14_9,
2005-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,160.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2005-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,156.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2005-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,155.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2005-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,150.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2005-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,143.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2005-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,131.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2006-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,130.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2006-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,135.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2006-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,136.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2006-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,139.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2006-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,140.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
2006-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,141.0,ETB,Ethiopia,Oromia,47678,Robe,483,67,14,9,1,483_67_14_9,
