date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
2015-01-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-02-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-03-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-04-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-05-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-06-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,ETB,Ethiopia,SNNPR,1236.0,Sodo,476.0,392,15.0,5.0,5,476_392_15_5,,2015.0,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,0.0,1434326400.0
2015-07-15,Beans (haricot) - Retail,10 KG,pulses and nuts,105.0,ETB,Ethiopia,SNNPR,1236.0,Sodo,476.0,392,15.0,5.0,5,476_392_15_5,,2015.0,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,0.0,1436918400.0
2015-08-15,Beans (haricot) - Retail,10 KG,pulses and nuts,90.0,ETB,Ethiopia,SNNPR,1236.0,Sodo,476.0,392,15.0,5.0,5,476_392_15_5,,2015.0,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,0.0,1439596800.0
2015-09-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,ETB,Ethiopia,SNNPR,1236.0,Sodo,476.0,392,15.0,5.0,5,476_392_15_5,,2015.0,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,0.0,1442275200.0
2015-10-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-11-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2015-12-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-01-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-02-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-03-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-04-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-05-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-06-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-07-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-08-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-09-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-10-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-11-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2016-12-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-01-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-02-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-03-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-04-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-05-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-06-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-07-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-08-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-09-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-10-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-11-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2017-12-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-01-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-02-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-03-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-04-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-05-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-06-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-07-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-08-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-09-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-10-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-11-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2018-12-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-01-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-02-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-03-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-04-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-05-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-07-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-08-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-09-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-10-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-11-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2019-12-15,Beans (haricot) - Retail,10 KG,pulses and nuts,85.0,,,,,,,392,,,5,,,,Beans (haricot) - Retail (10 KG),Beans haricot,10.0,1.0,
2014-01-15,Chickpeas - Retail,10 KG,pulses and nuts,100.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-02-15,Chickpeas - Retail,10 KG,pulses and nuts,100.0,ETB,Ethiopia,Amhara,1229.0,Kobo,475.0,244,15.0,5.0,5,475_244_15_5,,2014.0,Chickpeas - Retail (10 KG),Chickpeas,10.0,0.0,1392422400.0
2014-03-15,Chickpeas - Retail,10 KG,pulses and nuts,94.0,ETB,Ethiopia,Amhara,1229.0,Sekota,497.0,244,15.0,5.0,5,497_244_15_5,,2014.0,Chickpeas - Retail (10 KG),Chickpeas,10.0,0.0,1394841600.0
2014-04-15,Chickpeas - Retail,10 KG,pulses and nuts,93.94363636363636,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-05-15,Chickpeas - Retail,10 KG,pulses and nuts,93.88909090909091,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-06-15,Chickpeas - Retail,10 KG,pulses and nuts,93.83272727272727,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-07-15,Chickpeas - Retail,10 KG,pulses and nuts,93.77818181818182,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-08-15,Chickpeas - Retail,10 KG,pulses and nuts,93.72181818181818,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-09-15,Chickpeas - Retail,10 KG,pulses and nuts,93.66545454545455,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-10-15,Chickpeas - Retail,10 KG,pulses and nuts,93.61090909090909,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-11-15,Chickpeas - Retail,10 KG,pulses and nuts,93.55454545454545,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-12-15,Chickpeas - Retail,10 KG,pulses and nuts,93.5,ETB,Ethiopia,Amhara,1229.0,Mota,496.0,244,15.0,5.0,5,496_244_15_5,,2014.0,Chickpeas - Retail (10 KG),Chickpeas,10.0,0.0,1418601600.0
2015-01-15,Chickpeas - Retail,10 KG,pulses and nuts,97.11666666666666,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-02-15,Chickpeas - Retail,10 KG,pulses and nuts,100.73333333333333,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-03-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,ETB,Ethiopia,Amhara,1229.0,Sekota,497.0,244,15.0,5.0,5,497_244_15_5,,2015.0,Chickpeas - Retail (10 KG),Chickpeas,10.0,0.0,1426377600.0
2015-04-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,ETB,Ethiopia,Amhara,1229.0,Sekota,497.0,244,15.0,5.0,5,497_244_15_5,,2015.0,Chickpeas - Retail (10 KG),Chickpeas,10.0,0.0,1429056000.0
2015-05-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-06-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-07-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-08-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-09-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-10-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-11-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2015-12-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-01-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-02-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-03-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-04-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-05-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-06-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-07-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-08-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-09-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-10-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-11-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2016-12-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-01-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-02-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-03-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-04-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-05-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-06-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-07-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-08-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-09-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-10-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-11-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2017-12-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-01-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-02-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-03-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-04-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-05-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-06-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-07-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-08-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-09-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-10-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-11-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2018-12-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-01-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-02-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-03-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-04-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-05-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-07-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-08-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-09-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-10-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-11-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2019-12-15,Chickpeas - Retail,10 KG,pulses and nuts,104.0,,,,,,,244,,,5,,,,Chickpeas - Retail (10 KG),Chickpeas,10.0,1.0,
2014-01-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-02-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-03-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-04-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-05-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-06-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-07-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-08-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-09-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-10-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-11-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2014-12-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-01-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-02-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-03-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-04-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-05-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-06-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-07-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
2015-08-15,"Corn Soy Blend (CSB++, food aid) - Retail",KG,cereals and tubers,14.0,,,,,,,382,,,1,,,,"Corn Soy Blend (CSB++, food aid) - Retail (KG)","Corn Soy Blend (CSB++, food aid) - Retail",1.0,1.0,
