,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
600,2013-01-01,1.0,Malawi,Northern,Likoma
643,2013-04-01,1.0,Malawi,Southern,Balaka
644,2013-04-01,1.0,Malawi,Southern,Blantyre
645,2013-04-01,1.0,Malawi,Southern,Blantyre City
646,2013-04-01,1.0,Malawi,Southern,Chikwawa
647,2013-04-01,1.0,Malawi,Southern,Chiradzulu
648,2013-04-01,1.0,Malawi,Northern,Chitipa
649,2013-04-01,1.0,Malawi,Central,Dedza
650,2013-04-01,1.0,Malawi,Central,Dowa
651,2013-04-01,1.0,Malawi,Northern,Karonga
652,2013-04-01,1.0,Malawi,Central,Kasungu
654,2013-04-01,1.0,Malawi,Central,Lilongwe
655,2013-04-01,1.0,Malawi,Central,Lilongwe City
656,2013-04-01,1.0,Malawi,Southern,Machinga
657,2013-04-01,1.0,Malawi,Southern,Mangochi
658,2013-04-01,1.0,Malawi,Central,Mchinji
659,2013-04-01,1.0,Malawi,Southern,Mulanje
660,2013-04-01,1.0,Malawi,Southern,Mwanza
661,2013-04-01,1.0,Malawi,Northern,Mzimba
662,2013-04-01,1.0,Malawi,Northern,Mzuzu City
663,2013-04-01,1.0,Malawi,Southern,Neno
664,2013-04-01,1.0,Malawi,Northern,Nkhata Bay
665,2013-04-01,1.0,Malawi,Central,Nkhotakota
666,2013-04-01,1.0,Malawi,Southern,Nsanje
667,2013-04-01,1.0,Malawi,Central,Ntcheu
668,2013-04-01,1.0,Malawi,Central,Ntchisi
669,2013-04-01,1.0,Malawi,Southern,Phalombe
670,2013-04-01,1.0,Malawi,Northern,Rumphi
671,2013-04-01,1.0,Malawi,Central,Salima
672,2013-04-01,1.0,Malawi,Southern,Thyolo
673,2013-04-01,1.0,Malawi,Southern,Zomba
674,2013-04-01,1.0,Malawi,Southern,Zomba City
653,2013-04-01,1.0,Malawi,Northern,Likoma
706,2013-07-01,2.0,Malawi,Southern,Balaka
707,2013-07-01,2.0,Malawi,Southern,Blantyre
677,2013-07-01,1.0,Malawi,Southern,Blantyre City
708,2013-07-01,2.0,Malawi,Southern,Chikwawa
679,2013-07-01,1.0,Malawi,Southern,Chiradzulu
680,2013-07-01,1.0,Malawi,Northern,Chitipa
681,2013-07-01,1.0,Malawi,Central,Dedza
682,2013-07-01,1.0,Malawi,Central,Dowa
713,2013-07-01,2.0,Malawi,Northern,Karonga
714,2013-07-01,2.0,Malawi,Central,Kasungu
685,2013-07-01,1.0,Malawi,Central,Lilongwe
686,2013-07-01,1.0,Malawi,Central,Lilongwe City
716,2013-07-01,2.0,Malawi,Southern,Machinga
717,2013-07-01,2.0,Malawi,Southern,Mangochi
689,2013-07-01,1.0,Malawi,Central,Mchinji
